E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.8624	67	e-	EventGenerator	0.065123
	0.73028	67	-1	EventGenerator/
9.835	68	e-	EventGenerator	0.06538
	0.64522	68	-1	EventGenerator/
9.802	69	e-	EventGenerator	0.065187
	0.32438	69	-1	EventGenerator/
9.8273	70	e-	EventGenerator	0.065135
	0.25584	70	-1	EventGenerator/
9.8103	71	e-	EventGenerator	0.065297
	0.3281	71	-1	EventGenerator/
9.7803	72	e-	EventGenerator	0.065148
9.7803	72	gamma	eBrem	-1e+06
9.7803	72	gamma	eBrem	-1e+06
	0.2813	72	-1	EventGenerator/eBrem/eBrem/
9.8372	73	e-	EventGenerator	0.065155
	0.37028	73	-1	EventGenerator/
9.0635	74	e-	EventGenerator	0.065341
	0.30124	74	-1	EventGenerator/
9.8176	75	e-	EventGenerator	0.065274
	0.31993	75	-1	EventGenerator/
9.8651	76	e-	EventGenerator	0.065134
	0.35464	76	-1	EventGenerator/
9.853	77	e-	EventGenerator	0.065255
	0.35157	77	-1	EventGenerator/
9.8235	78	e-	EventGenerator	0.065253
	0.3456	78	-1	EventGenerator/
9.8097	79	e-	EventGenerator	0.065183
	0.31328	79	-1	EventGenerator/
9.7833	80	e-	EventGenerator	0.065151
	0.27862	80	-1	EventGenerator/
9.8327	81	e-	EventGenerator	0.06517
	0.28813	81	-1	EventGenerator/
9.8696	82	e-	EventGenerator	0.065273
	0.2672	82	-1	EventGenerator/
9.8597	83	e-	EventGenerator	0.065284
	0.446	83	-1	EventGenerator/
9.8361	84	e-	EventGenerator	0.065124
	0.33299	84	-1	EventGenerator/
9.8758	85	e-	EventGenerator	0.065147
	0.31758	85	-1	EventGenerator/
9.8449	86	e-	EventGenerator	0.065178
	0.29495	86	-1	EventGenerator/
9.8236	87	e-	EventGenerator	0.065133
	0.46749	87	-1	EventGenerator/
9.8583	88	e-	EventGenerator	0.065123
	0.4357	88	-1	EventGenerator/
9.8213	89	e-	EventGenerator	0.065191
	0.35268	89	-1	EventGenerator/
9.8637	90	e-	EventGenerator	0.065174
	0.44403	90	-1	EventGenerator/
9.8268	91	e-	EventGenerator	0.06521
	0.30165	91	-1	EventGenerator/
9.6264	92	e-	EventGenerator	0.065327
	0.27817	92	-1	EventGenerator/
9.7937	93	e-	EventGenerator	0.065135
	0.2778	93	-1	EventGenerator/
9.8333	94	e-	EventGenerator	0.065212
	0.29405	94	-1	EventGenerator/
9.7876	95	e-	EventGenerator	0.065163
0.024833	95	gamma	eBrem	0.065201
0.024833	95	e-	phot	-1e+06
	0.32846	95	-1	EventGenerator/eBrem/phot/
9.8135	96	e-	EventGenerator	0.0653
	0.28728	96	-1	EventGenerator/
9.8601	97	e-	EventGenerator	0.065389
	0.34709	97	-1	EventGenerator/
9.8447	98	e-	EventGenerator	0.06522
	0.31735	98	-1	EventGenerator/
9.8229	99	e-	EventGenerator	0.065134
	0.28952	99	-1	EventGenerator/
9.8579	0	e-	EventGenerator	0.065139
	0.46548	0	-1	EventGenerator/
9.8004	1	e-	EventGenerator	0.065138
9.8004	1	gamma	eBrem	-1e+06
	0.38456	1	-1	EventGenerator/eBrem/
8.203	2	e-	EventGenerator	0.065456
	0.28758	2	-1	EventGenerator/
9.8619	3	e-	EventGenerator	0.065256
9.8619	3	gamma	eBrem	-1e+06
	0.51655	3	-1	EventGenerator/eBrem/
9.8402	4	e-	EventGenerator	0.065192
	0.34972	4	-1	EventGenerator/
9.8631	5	e-	EventGenerator	0.065361
	0.33261	5	-1	EventGenerator/
9.8648	6	e-	EventGenerator	0.065123
	0.31405	6	-1	EventGenerator/
9.8646	7	e-	EventGenerator	0.065167
9.8646	7	e-	eIoni	-1e+06
	0.69969	7	-1	EventGenerator/eIoni/
