E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.37132	99	-1	EventGenerator/
9.9999	0	e-	EventGenerator	0.065122
	0.82318	0	-1	EventGenerator/
9.9967	1	e-	EventGenerator	0.065123
	0.38516	1	-1	EventGenerator/
9.9998	2	e-	EventGenerator	0.065122
	0.33532	2	-1	EventGenerator/
10	3	e-	EventGenerator	0.065122
10	3	gamma	eBrem	-1e+06
	0.29789	3	-1	EventGenerator/eBrem/
9.9999	4	e-	EventGenerator	0.065122
	0.31931	4	-1	EventGenerator/
10	5	e-	EventGenerator	0.065122
10	5	gamma	eBrem	-1e+06
10	5	e-	phot	-1e+06
	0.28558	5	-1	EventGenerator/eBrem/phot/
9.9998	6	e-	EventGenerator	0.065122
	0.2734	6	-1	EventGenerator/
9.9999	7	e-	EventGenerator	0.065122
	0.39829	7	-1	EventGenerator/
9.9998	8	e-	EventGenerator	0.065124
9.9998	8	gamma	eBrem	-1e+06
	0.28308	8	-1	EventGenerator/eBrem/
10	9	e-	EventGenerator	0.065122
	0.24284	9	-1	EventGenerator/
9.9997	10	e-	EventGenerator	0.065122
	0.30453	10	-1	EventGenerator/
9.9999	11	e-	EventGenerator	0.065122
	0.31005	11	-1	EventGenerator/
9.9997	12	e-	EventGenerator	0.065122
	0.28199	12	-1	EventGenerator/
9.9999	13	e-	EventGenerator	0.065122
	0.30059	13	-1	EventGenerator/
10	14	e-	EventGenerator	0.065122
	0.47577	14	-1	EventGenerator/
10	15	e-	EventGenerator	0.065122
	0.65817	15	-1	EventGenerator/
9.9999	16	e-	EventGenerator	0.065123
	0.62969	16	-1	EventGenerator/
9.9999	17	e-	EventGenerator	0.065122
	0.33792	17	-1	EventGenerator/
9.9996	18	e-	EventGenerator	0.065122
	0.33717	18	-1	EventGenerator/
10	19	e-	EventGenerator	0.065122
	0.32269	19	-1	EventGenerator/
9.9999	20	e-	EventGenerator	0.065122
	0.34028	20	-1	EventGenerator/
9.9999	21	e-	EventGenerator	0.065122
	0.35851	21	-1	EventGenerator/
9.9999	22	e-	EventGenerator	0.065122
	0.38324	22	-1	EventGenerator/
9.9999	23	e-	EventGenerator	0.065122
	0.31409	23	-1	EventGenerator/
10	24	e-	EventGenerator	0.065122
10	24	e-	eIoni	-1e+06
	0.43283	24	-1	EventGenerator/eIoni/
9.9999	25	e-	EventGenerator	0.065122
	0.24952	25	-1	EventGenerator/
9.9999	26	e-	EventGenerator	0.065122
	0.32534	26	-1	EventGenerator/
9.9998	27	e-	EventGenerator	0.065122
	0.2975	27	-1	EventGenerator/
9.9998	28	e-	EventGenerator	0.065122
9.9998	28	e-	eIoni	-1e+06
	0.87253	28	-1	EventGenerator/eIoni/
9.9998	29	e-	EventGenerator	0.065122
	0.3737	29	-1	EventGenerator/
9.9998	30	e-	EventGenerator	0.065122
9.9998	30	gamma	eBrem	-1e+06
	0.29573	30	-1	EventGenerator/eBrem/
9.9999	31	e-	EventGenerator	0.065123
	0.57593	31	-1	EventGenerator/
9.9999	32	e-	EventGenerator	0.065122
	0.36061	32	-1	EventGenerator/
9.9999	33	e-	EventGenerator	0.065122
9.9999	33	gamma	eBrem	-1e+06
	0.31876	33	-1	EventGenerator/eBrem/
9.9999	34	e-	EventGenerator	0.065122
	0.30233	34	-1	EventGenerator/
10	35	e-	EventGenerator	0.065122
	0.35475	35	-1	EventGenerator/
10	36	e-	EventGenerator	0.065122
	0.32194	36	-1	EventGenerator/
9.9999	37	e-	EventGenerator	0.065123
	0.78445	37	-1	EventGenerator/
9.9998	38	e-	EventGenerator	0.065122
	0.40587	38	-1	EventGenerator/
10	39	e-	EventGenerator	0.065122
10	39	gamma	eBrem	-1e+06
	0.34926	39	-1	EventGenerator/eBrem/
9.9998	40	e-	EventGenerator	0.065122
	0.35196	40	-1	EventGenerator/
9.9997	41	e-	EventGenerator	0.065122
	0.35943	41	-1	EventGenerator/
9.9998	42	e-	EventGenerator	0.065122
	0.30727	42	-1	EventGenerator/
9.9999	43	e-	EventGenerator	0.065122
9.9999	43	gamma	eBrem	-1e+06
	0.37195	43	-1	EventGenerator/eBrem/
9.9998	44	e-	EventGenerator	0.065122
	0.34698	44	-1	EventGenerator/
9.9998	45	e-	EventGenerator	0.065122
	0.26618	45	-1	EventGenerator/
9.9999	46	e-	EventGenerator	0.065122
	0.29021	46	-1	EventGenerator/
10	47	e-	EventGenerator	0.065122
	0.26406	47	-1	EventGenerator/
10	48	e-	EventGenerator	0.065122
	0.28171	48	-1	EventGenerator/
9.9998	49	e-	EventGenerator	0.065122
	0.5279	49	-1	EventGenerator/
9.9999	50	e-	EventGenerator	0.065122
	0.37505	50	-1	EventGenerator/
9.9998	51	e-	EventGenerator	0.065122
	0.27114	51	-1	EventGenerator/
9.9999	52	e-	EventGenerator	0.065122
	0.36621	52	-1	EventGenerator/
9.9998	53	e-	EventGenerator	0.065122
	0.38727	53	-1	EventGenerator/
9.9996	54	e-	EventGenerator	0.065122
	0.33725	54	-1	EventGenerator/
10	55	e-	EventGenerator	0.065122
10	55	e-	eIoni	-1e+06
	0.76015	55	-1	EventGenerator/eIoni/
9.9999	56	e-	EventGenerator	0.065122
9.9999	56	gamma	eBrem	-1e+06
9.9999	56	e-	phot	-1e+06
	0.36851	56	-1	EventGenerator/eBrem/phot/
9.9991	57	e-	EventGenerator	0.065122
	0.51836	57	-1	EventGenerator/
9.9999	58	e-	EventGenerator	0.065122
	0.31007	58	-1	EventGenerator/
9.9998	59	e-	EventGenerator	0.065122
	0.31866	59	-1	EventGenerator/
9.9999	60	e-	EventGenerator	0.065122
	0.66166	60	-1	EventGenerator/
9.9998	61	e-	EventGenerator	0.065122
	0.47146	61	-1	EventGenerator/
9.9999	62	e-	EventGenerator	0.065122
	0.30738	62	-1	EventGenerator/
10	63	e-	EventGenerator	0.065122
	0.57503	63	-1	EventGenerator/
9.9999	64	e-	EventGenerator	0.065122
	0.32721	64	-1	EventGenerator/
9.9999	65	e-	EventGenerator	0.065122
	0.34698	65	-1	EventGenerator/
10	66	e-	EventGenerator	0.065122
	0.36645	66	-1	EventGenerator/
10	67	e-	EventGenerator	0.065122
	0.25792	67	-1	EventGenerator/
9.9998	68	e-	EventGenerator	0.065122
	0.29883	68	-1	EventGenerator/
9.9998	69	e-	EventGenerator	0.065122
	0.28263	69	-1	EventGenerator/
9.9998	70	e-	EventGenerator	0.065122
	0.29168	70	-1	EventGenerator/
10	71	e-	EventGenerator	0.065122
	0.34338	71	-1	EventGenerator/
9.9999	72	e-	EventGenerator	0.065122
	0.26304	72	-1	EventGenerator/
9.9999	73	e-	EventGenerator	0.065122
	0.30796	73	-1	EventGenerator/
10	74	e-	EventGenerator	0.065122
10	74	gamma	eBrem	-1e+06
	0.59655	74	-1	EventGenerator/eBrem/
10	75	e-	EventGenerator	0.065122
	0.38485	75	-1	EventGenerator/
9.9999	76	e-	EventGenerator	0.065122
	0.26057	76	-1	EventGenerator/
9.9998	77	e-	EventGenerator	0.065122
	0.3053	77	-1	EventGenerator/
10	78	e-	EventGenerator	0.065122
	0.30923	78	-1	EventGenerator/
9.9999	79	e-	EventGenerator	0.065122
	0.36814	79	-1	EventGenerator/
10	80	e-	EventGenerator	0.065122
	0.34137	80	-1	EventGenerator/
9.9997	81	e-	EventGenerator	0.065122
	0.30328	81	-1	EventGenerator/
9.9999	82	e-	EventGenerator	0.065122
	0.25691	82	-1	EventGenerator/
9.9988	83	e-	EventGenerator	0.065122
	0.32604	83	-1	EventGenerator/
10	84	e-	EventGenerator	0.065122
	0.33724	84	-1	EventGenerator/
10	85	e-	EventGenerator	0.065122
	0.29315	85	-1	EventGenerator/
9.9997	86	e-	EventGenerator	0.065122
	0.42261	86	-1	EventGenerator/
10	87	e-	EventGenerator	0.065122
	0.36263	87	-1	EventGenerator/
9.9999	88	e-	EventGenerator	0.065122
	0.39975	88	-1	EventGenerator/
10	89	e-	EventGenerator	0.065122
	0.27928	89	-1	EventGenerator/
9.9998	90	e-	EventGenerator	0.065122
	0.43083	90	-1	EventGenerator/
9.9999	91	e-	EventGenerator	0.065122
9.9999	91	gamma	eBrem	-1e+06
	0.64333	91	-1	EventGenerator/eBrem/
9.9999	92	e-	EventGenerator	0.065122
	0.26504	92	-1	EventGenerator/
10	93	e-	EventGenerator	0.065122
10	93	gamma	eBrem	-1e+06
	0.30244	93	-1	EventGenerator/eBrem/
10	94	e-	EventGenerator	0.065122
	0.30271	94	-1	EventGenerator/
9.9998	95	e-	EventGenerator	0.065122
	0.27339	95	-1	EventGenerator/
10	96	e-	EventGenerator	0.065122
	0.61637	96	-1	EventGenerator/
10	97	e-	EventGenerator	0.065122
	0.33231	97	-1	EventGenerator/
9.9998	98	e-	EventGenerator	0.065122
	0.30421	98	-1	EventGenerator/
9.9999	99	e-	EventGenerator	0.065122
	0.30244	99	-1	EventGenerator/
9.9989	100	e-	EventGenerator	0.065122
	0.3074	100	-1	EventGenerator/
9.9999	101	e-	EventGenerator	0.065122
	0.33096	101	-1	EventGenerator/
9.9999	102	e-	EventGenerator	0.065122
	0.55139	102	-1	EventGenerator/
9.9999	103	e-	EventGenerator	0.065122
	0.30263	103	-1	EventGenerator/
9.9999	104	e-	EventGenerator	0.065122
	0.31247	104	-1	EventGenerator/
9.9998	105	e-	EventGenerator	0.065122
	0.29574	105	-1	EventGenerator/
10	106	e-	EventGenerator	0.065122
10	106	gamma	eBrem	-1e+06
	0.35414	106	-1	EventGenerator/eBrem/
9.9998	107	e-	EventGenerator	0.065122
	0.3229	107	-1	EventGenerator/
9.9995	108	e-	EventGenerator	0.065123
	0.2517	108	-1	EventGenerator/
9.9998	109	e-	EventGenerator	0.065122
	0.33191	109	-1	EventGenerator/
10	110	e-	EventGenerator	0.065122
	0.41915	110	-1	EventGenerator/
10	111	e-	EventGenerator	0.065122
	0.48637	111	-1	EventGenerator/
9.9999	112	e-	EventGenerator	0.065125
	0.26918	112	-1	EventGenerator/
10	113	e-	EventGenerator	0.065122
	0.30343	113	-1	EventGenerator/
9.9999	114	e-	EventGenerator	0.065122
	0.33094	114	-1	EventGenerator/
10	115	e-	EventGenerator	0.065122
	0.36303	115	-1	EventGenerator/
10	116	e-	EventGenerator	0.065122
	0.314	116	-1	EventGenerator/
9.9999	117	e-	EventGenerator	0.065122
	0.27293	117	-1	EventGenerator/
9.9998	118	e-	EventGenerator	0.065122
	0.39239	118	-1	EventGenerator/
9.9999	119	e-	EventGenerator	0.065122
9.9999	119	gamma	eBrem	-1e+06
	0.41591	119	-1	EventGenerator/eBrem/
9.9997	120	e-	EventGenerator	0.065122
9.9997	120	gamma	eBrem	-1e+06
	0.32151	120	-1	EventGenerator/eBrem/
10	121	e-	EventGenerator	0.065122
	0.35604	121	-1	EventGenerator/
9.9999	122	e-	EventGenerator	0.065122
	0.30057	122	-1	EventGenerator/
9.9997	123	e-	EventGenerator	0.065122
	0.42852	123	-1	EventGenerator/
9.9999	124	e-	EventGenerator	0.065122
	0.43003	124	-1	EventGenerator/
10	125	e-	EventGenerator	0.065122
	0.27538	125	-1	EventGenerator/
10	126	e-	EventGenerator	0.065122
	0.35146	126	-1	EventGenerator/
9.9993	127	e-	EventGenerator	0.065122
	0.28075	127	-1	EventGenerator/
9.9999	128	e-	EventGenerator	0.065122
	0.48211	128	-1	EventGenerator/
9.9998	129	e-	EventGenerator	0.065122
	0.39493	129	-1	EventGenerator/
9.9999	130	e-	EventGenerator	0.065122
	0.31038	130	-1	EventGenerator/
9.9999	131	e-	EventGenerator	0.065122
	0.28098	131	-1	EventGenerator/
10	132	e-	EventGenerator	0.065122
10	132	gamma	eBrem	-1e+06
	0.35595	132	-1	EventGenerator/eBrem/
9.9998	133	e-	EventGenerator	0.065122
	0.39691	133	-1	EventGenerator/
9.9999	134	e-	EventGenerator	0.065122
	0.48467	134	-1	EventGenerator/
9.9999	135	e-	EventGenerator	0.065122
	0.47521	135	-1	EventGenerator/
10	136	e-	EventGenerator	0.065122
10	136	gamma	eBrem	-1e+06
	0.30874	136	-1	EventGenerator/eBrem/
9.9999	137	e-	EventGenerator	0.065122
	0.73506	137	-1	EventGenerator/
9.9987	138	e-	EventGenerator	0.065122
	0.33345	138	-1	EventGenerator/
9.9996	139	e-	EventGenerator	0.065122
	0.36756	139	-1	EventGenerator/
9.9999	140	e-	EventGenerator	0.065122
9.9999	140	gamma	eBrem	-1e+06
9.9999	140	e-	phot	-1e+06
	0.29749	140	-1	EventGenerator/eBrem/phot/
10	141	e-	EventGenerator	0.065122
	0.34329	141	-1	EventGenerator/
10	142	e-	EventGenerator	0.065122
	0.27101	142	-1	EventGenerator/
9.9998	143	e-	EventGenerator	0.065122
	0.32982	143	-1	EventGenerator/
9.9999	144	e-	EventGenerator	0.065122
	0.68797	144	-1	EventGenerator/
9.9998	145	e-	EventGenerator	0.065122
	0.32657	145	-1	EventGenerator/
9.9999	146	e-	EventGenerator	0.065122
	0.27316	146	-1	EventGenerator/
9.9999	147	e-	EventGenerator	0.065122
	0.29502	147	-1	EventGenerator/
9.9998	148	e-	EventGenerator	0.065122
	0.25911	148	-1	EventGenerator/
9.9993	149	e-	EventGenerator	0.065122
	0.31071	149	-1	EventGenerator/
9.9998	150	e-	EventGenerator	0.065122
	0.28752	150	-1	EventGenerator/
9.9999	151	e-	EventGenerator	0.065122
	0.29155	151	-1	EventGenerator/
9.9999	152	e-	EventGenerator	0.065122
	0.35847	152	-1	EventGenerator/
10	153	e-	EventGenerator	0.065122
	0.38777	153	-1	EventGenerator/
9.9999	154	e-	EventGenerator	0.065122
	0.51721	154	-1	EventGenerator/
9.9999	155	e-	EventGenerator	0.065122
	0.29136	155	-1	EventGenerator/
9.9999	156	e-	EventGenerator	0.065122
	0.37674	156	-1	EventGenerator/
9.9999	157	e-	EventGenerator	0.065122
	0.64474	157	-1	EventGenerator/
9.9998	158	e-	EventGenerator	0.065122
	0.32379	158	-1	EventGenerator/
9.9998	159	e-	EventGenerator	0.065122
	0.2677	159	-1	EventGenerator/
9.9999	160	e-	EventGenerator	0.065122
	0.31186	160	-1	EventGenerator/
10	161	e-	EventGenerator	0.065122
	0.31199	161	-1	EventGenerator/
9.9999	162	e-	EventGenerator	0.065122
	0.47036	162	-1	EventGenerator/
10	163	e-	EventGenerator	0.065122
	0.29333	163	-1	EventGenerator/
9.9999	164	e-	EventGenerator	0.065122
	0.3124	164	-1	EventGenerator/
10	165	e-	EventGenerator	0.065122
	0.2701	165	-1	EventGenerator/
9.9993	166	e-	EventGenerator	0.065122
	0.31917	166	-1	EventGenerator/
9.9999	167	e-	EventGenerator	0.065122
