E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
8.9549	1	e-	EventGenerator	0.067926
	0.30374	1	-1	EventGenerator/
7.7261	4	e-	EventGenerator	0.069437
0.093757	4	gamma	eBrem	0.065322
0.68855	4	gamma	eBrem	0.067374
	0.44856	4	-1	EventGenerator/eBrem/eBrem/
8.4793	5	e-	EventGenerator	0.065816
	0.31085	5	-1	EventGenerator/
8.7632	6	e-	EventGenerator	0.067858
0.097968	6	gamma	eBrem	0.067834
0.04537	6	gamma	eBrem	0.065798
	0.41382	6	-1	EventGenerator/eBrem/eBrem/
8.823	7	e-	EventGenerator	0.068166
8.823	7	e-	eIoni	-1e+06
	0.98759	7	-1	EventGenerator/eIoni/
8.743	9	e-	EventGenerator	0.06779
	0.61083	9	-1	EventGenerator/
8.7657	10	e-	EventGenerator	0.065808
	0.26833	10	-1	EventGenerator/
5.7793	11	e-	EventGenerator	0.066893
2.4514	11	gamma	eBrem	0.065307
	0.28	11	-1	EventGenerator/eBrem/
8.3427	12	e-	EventGenerator	0.067012
0.42962	12	gamma	eBrem	0.06602
	0.3625	12	-1	EventGenerator/eBrem/
8.6782	13	e-	EventGenerator	0.065598
	0.33756	13	-1	EventGenerator/
8.6236	14	e-	EventGenerator	0.066633
0.12995	14	gamma	eBrem	0.066256
0.12995	14	gamma	eBrem	-1e+06
	0.27914	14	-1	EventGenerator/eBrem/eBrem/
8.9904	16	e-	EventGenerator	0.06523
	0.31775	16	-1	EventGenerator/
8.9156	17	e-	EventGenerator	0.069676
	0.33379	17	-1	EventGenerator/
0.13037	20	gamma	eBrem	0.065671
8.8975	21	e-	EventGenerator	0.065807
	0.33993	21	-1	EventGenerator/
8.9345	23	e-	EventGenerator	0.067968
	0.28412	23	-1	EventGenerator/
8.9534	25	e-	EventGenerator	0.06584
0.083119	25	gamma	eBrem	0.065348
	0.44306	25	-1	EventGenerator/eBrem/
8.8699	26	e-	EventGenerator	0.067682
8.8699	26	e-	eIoni	-1e+06
	0.75888	26	-1	EventGenerator/eIoni/
5.9642	29	e-	EventGenerator	0.068323
	0.32495	29	-1	EventGenerator/
8.652	30	e-	EventGenerator	0.066985
0.15776	30	gamma	eBrem	0.067712
	0.31407	30	-1	EventGenerator/eBrem/
7.9777	33	e-	EventGenerator	0.06684
	0.31176	33	-1	EventGenerator/
4.6474	35	e-	EventGenerator	0.066794
	0.33294	35	-1	EventGenerator/
8.936	37	e-	EventGenerator	0.068528
	0.4731	37	-1	EventGenerator/
8.8078	38	e-	EventGenerator	0.067379
	0.32124	38	-1	EventGenerator/
8.7576	39	e-	EventGenerator	0.065602
	0.276	39	-1	EventGenerator/
2.9973	40	gamma	eBrem	0.065251
8.2859	41	e-	EventGenerator	0.065925
	0.34374	41	-1	EventGenerator/
1.4445	42	gamma	eBrem	0.065114
8.6866	44	e-	EventGenerator	0.066391
	0.36358	44	-1	EventGenerator/
8.5296	46	e-	EventGenerator	0.067678
8.5296	46	e-	eIoni	-1e+06
	0.82706	46	-1	EventGenerator/eIoni/
8.9599	47	e-	EventGenerator	0.066196
