0.005	0
0.015	0
0.025	0
0.035	0
0.045	0
0.055	0
0.065	0
0.075	0
0.085	1e-07
0.095	7e-07
0.105	1.71e-05
0.115	2.22e-05
0.125	3.34e-05
0.135	5.51e-05
0.145	0.0001053
0.155	0.0001818
0.165	0.0002969
0.175	0.0004175
0.185	0.0005933
0.195	0.0007617
0.205	0.0009207
0.215	0.0011009
0.225	0.0012439
0.235	0.0014104
0.245	0.0015578
0.255	0.0017214
0.265	0.0018659
0.275	0.0020264
0.285	0.0021208
0.295	0.0021536
0.305	0.0021874
0.315	0.0022212
0.325	0.0022696
0.335	0.0022992
0.345	0.0022982
0.355	0.0023048
0.365	0.0023277
0.375	0.0023071
0.385	0.0023053
0.395	0.0022799
0.405	0.0023016
0.415	0.0022209
0.425	0.0021979
0.435	0.0021965
0.445	0.0021937
0.455	0.0021159
0.465	0.0021135
0.475	0.0020429
0.485	0.0020341
0.495	0.001994
0.505	0.0019444
0.515	0.0030916
0.525	0.0019219
0.535	0.0018782
0.545	0.0018468
0.555	0.0018276
0.565	0.0017646
0.575	0.001753
0.585	0.0017322
0.595	0.0016931
0.605	0.0016498
0.615	0.0016211
0.625	0.0016145
0.635	0.0015793
0.645	0.0015635
0.655	0.0015393
0.665	0.0014935
0.675	0.0014751
0.685	0.0014599
0.695	0.0014305
0.705	0.0014193
0.715	0.0014012
0.725	0.0013684
0.735	0.0013334
0.745	0.0013185
0.755	0.0012755
0.765	0.0012828
0.775	0.0012805
0.785	0.0012394
0.795	0.0012304
0.805	0.0012228
0.815	0.0011868
0.825	0.0011934
0.835	0.0011338
0.845	0.0011851
0.855	0.0011242
0.865	0.0011051
0.875	0.001084
0.885	0.001102
0.895	0.0010776
0.905	0.0010699
0.915	0.0010449
0.925	0.0010177
0.935	0.0010299
0.945	0.0010116
0.955	0.0009866
0.965	0.0009643
0.975	0.000966
0.985	0.000953
0.995	0.0009131
1.005	0.0009073
1.015	0.0009146
1.025	0.0008919
1.035	0.0008847
1.045	0.0008801
1.055	0.0008636
1.065	0.000854
1.075	0.0008388
1.085	0.0008517
1.095	0.0008062
1.105	0.0008182
1.115	0.0008067
1.125	0.0007971
1.135	0.0007797
1.145	0.000777
1.155	0.0007669
1.165	0.0007416
1.175	0.0007543
1.185	0.000724
1.195	0.0007177
1.205	0.0007159
1.215	0.0007242
1.225	0.0007141
1.235	0.0007084
1.245	0.0006821
1.255	0.0006837
1.265	0.0006724
1.275	0.0006752
1.285	0.0006742
1.295	0.0006614
1.305	0.0006481
1.315	0.0006354
1.325	0.0006218
1.335	0.0006256
1.345	0.0006191
1.355	0.0006087
1.365	0.0005992
1.375	0.0005838
1.385	0.0005833
1.395	0.0005923
1.405	0.0005697
1.415	0.0005727
1.425	0.0005752
1.435	0.0005557
1.445	0.0005729
1.455	0.0005328
1.465	0.0005413
1.475	0.0005399
1.485	0.0005217
1.495	0.0005333
1.505	0.0005222
1.515	0.0005204
1.525	0.0005102
1.535	0.0005162
1.545	0.0005056
1.555	0.0005093
1.565	0.000484
1.575	0.0004871
1.585	0.0004944
