E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.9744	98696	proton	EventGenerator	29.844
2.702	98778	proton	EventGenerator	30.223
2.8522	98786	proton	EventGenerator	30.009
2.5461	98905	proton	EventGenerator	30.305
2.4368	98908	proton	EventGenerator	30.506
2.6644	99060	proton	EventGenerator	30.175
2.8576	99135	proton	EventGenerator	30.067
2.9793	99211	proton	EventGenerator	29.879
2.4612	99349	proton	EventGenerator	30.583
2.5776	99354	proton	EventGenerator	30.358
2.5594	99398	proton	EventGenerator	30.261
2.8069	99479	proton	EventGenerator	30.181
2.9224	99487	proton	EventGenerator	29.929
3.1336	99490	proton	EventGenerator	29.616
2.6746	99524	proton	EventGenerator	30.196
2.8318	99552	proton	EventGenerator	29.96
2.8424	99617	proton	EventGenerator	30.018
2.9515	99652	proton	EventGenerator	29.899
2.7647	99658	proton	EventGenerator	30.2
2.8795	99726	proton	EventGenerator	29.91
2.41	99768	proton	EventGenerator	30.59
2.489	99783	proton	EventGenerator	30.529
2.7698	99797	proton	EventGenerator	30.14
2.7598	99869	proton	EventGenerator	29.95
