E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
1.3979	217	gamma	protonInelastic	0.25339
1.7263	443	gamma	protonInelastic	0.25796
1.4558	9175	gamma	protonInelastic	0.25874
