E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
6.0521	1828	proton	EventGenerator	17.932
5.6527	1831	proton	EventGenerator	18.211
5.825	1844	proton	EventGenerator	18.065
5.7912	1846	proton	EventGenerator	18.102
6.0315	1871	proton	EventGenerator	17.97
5.8937	1886	proton	EventGenerator	18.098
5.8584	1888	proton	EventGenerator	18.048
6.1571	1893	proton	EventGenerator	17.877
5.9645	1898	proton	EventGenerator	17.977
5.8611	1904	proton	EventGenerator	18.067
5.8037	1909	proton	EventGenerator	18.079
5.8991	1924	proton	EventGenerator	18.072
6.0139	1929	proton	EventGenerator	18
5.8218	1945	proton	EventGenerator	18.087
5.8876	1950	proton	EventGenerator	18.087
6.0001	1952	proton	EventGenerator	18.014
5.8528	1957	proton	EventGenerator	18.017
5.8874	1982	proton	EventGenerator	18.076
5.9853	1997	proton	EventGenerator	17.982
5.8829	2015	proton	EventGenerator	18.078
5.8895	2016	proton	EventGenerator	18.093
6.0864	2023	proton	EventGenerator	17.928
5.9917	2073	proton	EventGenerator	17.974
5.8137	2083	proton	EventGenerator	18.122
5.9592	2086	proton	EventGenerator	18.004
5.744	2100	proton	EventGenerator	18.166
5.8023	2116	proton	EventGenerator	18.103
6.0673	2135	proton	EventGenerator	17.941
5.9289	2139	proton	EventGenerator	18.023
5.8044	2143	proton	EventGenerator	18.097
5.9404	2194	proton	EventGenerator	18.018
5.8096	2195	proton	EventGenerator	18.098
5.8669	2216	proton	EventGenerator	18.069
5.9094	2222	proton	EventGenerator	18.08
6.0592	2224	proton	EventGenerator	17.927
6.1001	2226	proton	EventGenerator	17.943
5.9432	2232	proton	EventGenerator	17.99
5.9734	2238	proton	EventGenerator	17.987
5.8909	2243	proton	EventGenerator	18.088
5.8499	2245	proton	EventGenerator	18.073
6.021	2246	proton	EventGenerator	17.983
5.8227	2256	proton	EventGenerator	18.085
5.874	2287	proton	EventGenerator	18.034
5.9236	2309	proton	EventGenerator	18.021
5.7602	2311	proton	EventGenerator	18.108
5.8462	2319	proton	EventGenerator	18.036
5.8815	2348	proton	EventGenerator	18.036
5.9259	2366	proton	EventGenerator	17.986
5.768	2388	proton	EventGenerator	18.146
6.1709	2390	proton	EventGenerator	17.886
6.0214	2395	proton	EventGenerator	18.004
5.9643	2409	proton	EventGenerator	17.969
5.9366	2418	proton	EventGenerator	18.028
6.1734	2426	proton	EventGenerator	17.818
5.9864	2429	proton	EventGenerator	17.995
6.018	2430	proton	EventGenerator	18.035
5.9092	2435	proton	EventGenerator	18.048
5.941	2447	proton	EventGenerator	18.035
6.0989	2458	proton	EventGenerator	17.891
5.8761	2464	proton	EventGenerator	18.14
6.0477	2471	proton	EventGenerator	17.982
6.0547	2472	proton	EventGenerator	17.906
6.191	2484	proton	EventGenerator	17.863
5.9079	2490	proton	EventGenerator	18.014
6.0049	2493	proton	EventGenerator	17.996
5.9133	2499	proton	EventGenerator	18.017
5.9746	2533	proton	EventGenerator	18.004
5.8116	2550	proton	EventGenerator	18.078
6.063	2562	proton	EventGenerator	17.908
5.9785	2577	proton	EventGenerator	17.961
5.8267	2585	proton	EventGenerator	18.08
6.1373	2624	proton	EventGenerator	17.912
6.0998	2625	proton	EventGenerator	17.888
6.0031	2638	proton	EventGenerator	17.925
5.8711	2640	proton	EventGenerator	18.062
5.8107	2645	proton	EventGenerator	18.045
5.8799	2646	proton	EventGenerator	18.069
5.8917	2651	proton	EventGenerator	18.078
5.9112	2658	proton	EventGenerator	18.037
6.0716	2661	proton	EventGenerator	17.934
5.8956	2664	proton	EventGenerator	18.1
6.0286	2675	proton	EventGenerator	17.941
5.9319	2687	proton	EventGenerator	17.979
6.0373	2689	proton	EventGenerator	17.994
6.1316	2706	proton	EventGenerator	17.898
6.1405	2716	proton	EventGenerator	17.924
6.0613	2719	proton	EventGenerator	17.943
6.0512	2724	proton	EventGenerator	17.963
5.986	2730	proton	EventGenerator	17.975
5.9643	2758	proton	EventGenerator	17.981
5.8355	2767	proton	EventGenerator	18.084
6.0428	2783	proton	EventGenerator	17.937
5.9109	2793	proton	EventGenerator	18.048
5.9494	2797	proton	EventGenerator	18.031
6.0953	2799	proton	EventGenerator	17.939
5.922	2810	proton	EventGenerator	18.039
5.7081	2811	proton	EventGenerator	18.149
5.675	2813	proton	EventGenerator	18.209
6.2034	2818	proton	EventGenerator	17.884
5.8499	2854	proton	EventGenerator	18.085
5.9453	2883	proton	EventGenerator	18.023
5.9145	2884	proton	EventGenerator	18.056
5.7911	2896	proton	EventGenerator	18.116
5.9079	2911	proton	EventGenerator	18.025
5.954	2931	proton	EventGenerator	18.016
5.9074	2942	proton	EventGenerator	18.04
5.9332	2953	proton	EventGenerator	18.019
5.9078	2961	proton	EventGenerator	18.014
5.9311	2985	proton	EventGenerator	18.039
6.017	2993	proton	EventGenerator	18
6.1312	2998	proton	EventGenerator	17.9
