E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
5.2967	12	proton	EventGenerator	20.958
5.3151	62	proton	EventGenerator	20.952
4.9311	71	proton	EventGenerator	21.276
4.8576	92	proton	EventGenerator	21.319
5.2639	0	proton	EventGenerator	20.993
5.3134	36	proton	EventGenerator	20.989
4.9544	72	proton	EventGenerator	21.267
5.2988	75	proton	EventGenerator	21.01
5.0615	165	proton	EventGenerator	21.311
4.9611	204	proton	EventGenerator	21.244
5.0686	256	proton	EventGenerator	21.171
5.2062	267	proton	EventGenerator	21.069
5.0145	273	proton	EventGenerator	21.165
5.1576	294	proton	EventGenerator	21.099
5.1217	296	proton	EventGenerator	21.129
5.262	333	proton	EventGenerator	21.026
5.3794	344	proton	EventGenerator	20.933
5.2229	346	proton	EventGenerator	21.025
5.5101	362	proton	EventGenerator	20.872
5.3114	366	proton	EventGenerator	20.938
5.1542	400	proton	EventGenerator	21.086
5.2456	403	proton	EventGenerator	21.068
5.0573	428	proton	EventGenerator	21.169
5.2965	429	proton	EventGenerator	20.992
5.2889	451	proton	EventGenerator	21.018
5.416	469	proton	EventGenerator	20.934
5.259	492	proton	EventGenerator	21.061
5.3877	504	proton	EventGenerator	20.936
5.2438	536	proton	EventGenerator	21.008
5.2163	538	proton	EventGenerator	21.033
5.2965	541	proton	EventGenerator	21.011
5.3782	557	proton	EventGenerator	20.879
5.2886	585	proton	EventGenerator	20.971
5.1075	619	proton	EventGenerator	21.144
5.312	641	proton	EventGenerator	20.967
5.1451	666	proton	EventGenerator	21.078
5.0559	694	proton	EventGenerator	21.15
5.342	747	proton	EventGenerator	21.034
4.9509	752	proton	EventGenerator	21.264
5.1788	769	proton	EventGenerator	21.209
5.1017	833	proton	EventGenerator	21.122
5.2797	855	proton	EventGenerator	21.04
5.2092	928	proton	EventGenerator	21.097
5.1617	936	proton	EventGenerator	21.18
5.1595	941	proton	EventGenerator	21.124
5.1919	974	proton	EventGenerator	21.047
5.1102	976	proton	EventGenerator	21.136
5.3956	984	proton	EventGenerator	20.887
5.4368	1060	proton	EventGenerator	20.906
5.3242	1091	proton	EventGenerator	20.97
5.1834	1095	proton	EventGenerator	21.099
5.1184	1117	proton	EventGenerator	21.117
5.1637	1127	proton	EventGenerator	21.111
5.1069	1137	proton	EventGenerator	21.101
4.9688	1150	proton	EventGenerator	21.214
5.3396	1181	proton	EventGenerator	20.987
5.0912	1191	proton	EventGenerator	21.141
5.2616	1202	proton	EventGenerator	21.022
5.0841	1216	proton	EventGenerator	21.123
5.0822	1231	proton	EventGenerator	21.144
5.2162	1243	proton	EventGenerator	21.033
5.3494	1262	proton	EventGenerator	20.938
5.1851	1272	proton	EventGenerator	21.061
5.3248	1285	proton	EventGenerator	20.948
5.2496	1316	proton	EventGenerator	21.092
5.0717	1328	proton	EventGenerator	21.153
5.1123	1330	proton	EventGenerator	21.174
5.2583	1343	proton	EventGenerator	21.045
5.1985	1345	proton	EventGenerator	21.045
5.2915	1384	proton	EventGenerator	20.994
5.1603	1391	proton	EventGenerator	21.04
4.9791	1415	proton	EventGenerator	21.249
5.3193	1444	proton	EventGenerator	20.977
5.1838	1450	proton	EventGenerator	21.091
5.1209	1465	proton	EventGenerator	21.097
5.2446	1508	proton	EventGenerator	21.096
5.1597	1516	proton	EventGenerator	21.063
5.5702	1520	proton	EventGenerator	20.72
5.0014	1535	proton	EventGenerator	21.188
5.2294	1600	proton	EventGenerator	21.057
5.0401	1627	proton	EventGenerator	21.18
5.1305	1631	proton	EventGenerator	21.083
5.0388	1666	proton	EventGenerator	21.252
5.2796	1737	proton	EventGenerator	21.016
5.1691	1739	proton	EventGenerator	21.075
5.1831	1774	proton	EventGenerator	21.125
5.1384	1791	proton	EventGenerator	21.109
5.3424	1798	proton	EventGenerator	20.986
5.3002	1799	proton	EventGenerator	21.017
5.2208	1836	proton	EventGenerator	21.062
5.0196	1841	proton	EventGenerator	21.243
5.2394	1886	proton	EventGenerator	21.048
5.3049	1903	proton	EventGenerator	20.963
5.3358	1917	proton	EventGenerator	20.979
5.2586	1923	proton	EventGenerator	21.041
5.2983	1965	proton	EventGenerator	21.007
5.0307	1966	proton	EventGenerator	21.217
5.0461	2039	proton	EventGenerator	21.232
5.2458	2046	proton	EventGenerator	21.062
5.4138	2070	proton	EventGenerator	20.938
5.3154	2095	proton	EventGenerator	21.009
5.2204	2113	proton	EventGenerator	21.105
5.1813	2116	proton	EventGenerator	21.054
5.1862	2125	proton	EventGenerator	21.136
5.0353	2127	proton	EventGenerator	21.175
5.1631	2144	proton	EventGenerator	21.225
5.1485	2168	proton	EventGenerator	21.082
5.1328	2182	proton	EventGenerator	21.2
5.2649	2196	proton	EventGenerator	21.031
5.2539	2211	proton	EventGenerator	21.032
5.1412	2214	proton	EventGenerator	21.141
5.2381	2223	proton	EventGenerator	20.996
5.1374	2270	proton	EventGenerator	21.15
5.242	2272	proton	EventGenerator	21.015
5.0436	2285	proton	EventGenerator	21.131
5.2277	2286	proton	EventGenerator	21.068
5.2324	2301	proton	EventGenerator	21.112
5.1128	2302	proton	EventGenerator	21.147
5.2761	2348	proton	EventGenerator	21
4.988	2373	proton	EventGenerator	21.225
5.1829	2435	proton	EventGenerator	21.071
5.1265	2461	proton	EventGenerator	21.141
5.075	2537	proton	EventGenerator	21.221
5.2178	2590	proton	EventGenerator	21.035
5.2365	2595	proton	EventGenerator	20.99
5.2853	2605	proton	EventGenerator	21.043
4.9634	2616	proton	EventGenerator	21.262
5.1623	2661	proton	EventGenerator	21.088
5.0539	2695	proton	EventGenerator	21.157
5.3011	2698	proton	EventGenerator	20.99
5.0505	2705	proton	EventGenerator	21.123
5.1949	2807	proton	EventGenerator	21.127
5.199	2815	proton	EventGenerator	21.113
5.1401	2831	proton	EventGenerator	21.174
5.2941	2849	proton	EventGenerator	20.959
5.2793	2866	proton	EventGenerator	21.068
5.0602	2873	proton	EventGenerator	21.175
5.0005	2878	proton	EventGenerator	21.238
5.1319	2925	proton	EventGenerator	21.119
5.1882	2943	proton	EventGenerator	21.092
5.0837	2951	proton	EventGenerator	21.154
5.046	2970	proton	EventGenerator	21.2
5.2396	3017	proton	EventGenerator	20.999
5.2013	3032	proton	EventGenerator	21.072
4.9879	3054	proton	EventGenerator	21.158
5.0432	3067	proton	EventGenerator	21.16
4.909	3080	proton	EventGenerator	21.318
5.2238	3092	proton	EventGenerator	21.089
5.0381	3098	proton	EventGenerator	21.225
5.3181	3160	proton	EventGenerator	20.931
5.0898	3172	proton	EventGenerator	21.114
5.4056	3180	proton	EventGenerator	20.85
