E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
3.2489	24	proton	EventGenerator	28.466
3.1459	47	proton	EventGenerator	28.621
3.1975	81	proton	EventGenerator	28.44
3.2677	27	proton	EventGenerator	28.397
2.8278	95	proton	EventGenerator	28.955
3.1079	128	proton	EventGenerator	28.638
3.1576	200	proton	EventGenerator	28.569
3.0609	216	proton	EventGenerator	28.704
3.3259	219	proton	EventGenerator	28.328
2.7752	220	proton	EventGenerator	29.03
3.0594	255	proton	EventGenerator	28.655
3.2123	265	proton	EventGenerator	28.473
3.3857	336	proton	EventGenerator	28.288
2.9931	350	proton	EventGenerator	28.814
3.1784	532	proton	EventGenerator	28.534
3.0559	546	proton	EventGenerator	28.573
3.2202	555	proton	EventGenerator	28.544
3.021	572	proton	EventGenerator	28.682
3.0804	590	proton	EventGenerator	28.683
3.1163	631	proton	EventGenerator	28.673
3.1962	643	proton	EventGenerator	28.517
3.1376	720	proton	EventGenerator	28.611
3.2042	763	proton	EventGenerator	28.458
3.2788	791	proton	EventGenerator	28.358
3.3952	820	proton	EventGenerator	28.18
2.9532	870	proton	EventGenerator	28.799
3.3425	1014	proton	EventGenerator	28.309
3.3703	1045	proton	EventGenerator	28.297
3.4251	1142	proton	EventGenerator	28.242
3.2327	1166	proton	EventGenerator	28.41
3.1658	1167	proton	EventGenerator	28.452
3.4188	1177	proton	EventGenerator	28.332
3.0691	1225	proton	EventGenerator	28.565
3.3817	1249	proton	EventGenerator	28.256
3.1574	1261	proton	EventGenerator	28.48
2.9645	1423	proton	EventGenerator	28.822
3.2433	1430	proton	EventGenerator	28.527
3.2209	1431	proton	EventGenerator	28.337
3.3	1477	proton	EventGenerator	28.364
3.1577	1513	proton	EventGenerator	28.516
3.2256	1614	proton	EventGenerator	28.329
3.6047	1723	proton	EventGenerator	28.028
3.1026	1776	proton	EventGenerator	28.701
3.009	1814	proton	EventGenerator	28.816
3.0631	1836	proton	EventGenerator	28.697
3.2997	1888	proton	EventGenerator	28.408
2.9616	1971	proton	EventGenerator	28.809
3.0781	2035	proton	EventGenerator	28.679
3.4579	2067	proton	EventGenerator	28.291
3.1064	2074	proton	EventGenerator	28.738
3.3187	2081	proton	EventGenerator	28.357
3.3394	2102	proton	EventGenerator	28.302
3.2879	2103	proton	EventGenerator	28.439
3.0291	2167	proton	EventGenerator	28.699
3.3398	2189	proton	EventGenerator	28.29
2.643	2229	proton	EventGenerator	29.137
2.9273	2235	proton	EventGenerator	28.805
3.2552	2236	proton	EventGenerator	28.371
3.0484	2263	proton	EventGenerator	28.602
3.1547	2275	proton	EventGenerator	28.697
3.1549	2292	proton	EventGenerator	28.525
3.3286	2369	proton	EventGenerator	28.31
3.4036	2481	proton	EventGenerator	28.254
3.2958	2510	proton	EventGenerator	28.501
3.3131	2561	proton	EventGenerator	28.323
3.146	2613	proton	EventGenerator	28.599
3.0898	2640	proton	EventGenerator	28.636
2.8965	2713	proton	EventGenerator	28.751
3.5407	2805	proton	EventGenerator	28.162
2.8203	2833	proton	EventGenerator	28.983
2.8718	2855	proton	EventGenerator	28.906
3.2538	2866	proton	EventGenerator	28.537
3.3766	2871	proton	EventGenerator	28.365
3.3447	2928	proton	EventGenerator	28.374
3.0537	2946	proton	EventGenerator	28.672
3.761	2978	proton	EventGenerator	27.859
3.2092	3037	proton	EventGenerator	28.523
3.0366	3088	proton	EventGenerator	28.71
3.432	3144	proton	EventGenerator	28.303
3.0363	3316	proton	EventGenerator	28.729
3.4489	3363	proton	EventGenerator	28.223
2.9158	3389	proton	EventGenerator	28.905
3.1222	3433	proton	EventGenerator	28.625
3.4683	3434	proton	EventGenerator	28.217
3.4409	3480	proton	EventGenerator	28.262
3.3455	3487	proton	EventGenerator	28.407
2.9652	3516	proton	EventGenerator	28.842
3.2667	3537	proton	EventGenerator	28.391
3.2079	3566	proton	EventGenerator	28.411
3.283	3595	proton	EventGenerator	28.44
3.3198	3635	proton	EventGenerator	28.383
3.3851	3675	proton	EventGenerator	28.3
2.6079	3687	proton	EventGenerator	29.175
3.2269	3707	proton	EventGenerator	28.531
3.1546	3710	proton	EventGenerator	28.612
3.3446	3728	proton	EventGenerator	28.333
2.9729	3784	proton	EventGenerator	28.681
3.0854	3971	proton	EventGenerator	28.602
3.4022	3996	proton	EventGenerator	28.381
2.8507	4028	proton	EventGenerator	28.998
3.4375	4271	proton	EventGenerator	28.2
3.3862	4281	proton	EventGenerator	28.331
3.2634	4320	proton	EventGenerator	28.36
3.3329	4339	proton	EventGenerator	28.388
3.5622	4345	proton	EventGenerator	28.015
3.3557	4365	proton	EventGenerator	28.305
3.1964	4397	proton	EventGenerator	28.548
2.9447	4444	proton	EventGenerator	28.791
2.903	4446	proton	EventGenerator	28.866
