E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
0.68139	7	proton	EventGenerator	32.688
1.922	18	proton	EventGenerator	30.717
0.003121	18	e-	hIoni	30.716
1.8024	52	proton	EventGenerator	31.08
2.0311	22	proton	EventGenerator	30.607
0.0015187	22	e-	hIoni	30.608
0.96343	32	proton	EventGenerator	32.283
1.0253	89	proton	EventGenerator	32.041
1.4547	123	proton	EventGenerator	31.536
1.2825	190	proton	EventGenerator	31.895
1.4317	220	proton	EventGenerator	31.404
1.6879	225	proton	EventGenerator	31.102
1.1981	275	proton	EventGenerator	31.839
1.5507	335	proton	EventGenerator	31.361
1.9414	365	proton	EventGenerator	30.758
1.0535	432	proton	EventGenerator	32.053
1.6557	473	proton	EventGenerator	31.195
1.5046	506	proton	EventGenerator	31.288
1.8264	518	proton	EventGenerator	30.962
1.8147	521	proton	EventGenerator	30.906
1.5141	633	proton	EventGenerator	31.486
0.0018089	715	e-	hIoni	31.475
1.8945	720	proton	EventGenerator	30.878
1.9102	802	proton	EventGenerator	30.809
1.9082	806	proton	EventGenerator	30.777
1.6608	870	proton	EventGenerator	31.075
1.4255	873	proton	EventGenerator	31.457
2.1384	964	proton	EventGenerator	30.532
1.4348	994	proton	EventGenerator	31.52
1.0198	1035	proton	EventGenerator	32.206
1.2825	1046	proton	EventGenerator	31.62
1.7722	1081	proton	EventGenerator	31.095
1.8815	1086	proton	EventGenerator	30.874
1.6246	1119	proton	EventGenerator	31.294
1.3051	1168	proton	EventGenerator	31.745
1.5344	1175	proton	EventGenerator	31.405
1.7122	1220	proton	EventGenerator	31.141
1.5019	1239	proton	EventGenerator	31.341
1.6053	1291	proton	EventGenerator	31.363
1.9764	1305	proton	EventGenerator	30.7
1.5918	1324	proton	EventGenerator	31.162
2.16	1385	proton	EventGenerator	30.429
1.8941	1462	proton	EventGenerator	30.846
1.9239	1465	proton	EventGenerator	30.775
1.9004	1487	proton	EventGenerator	30.837
1.5811	1539	proton	EventGenerator	31.286
1.3759	1662	proton	EventGenerator	31.734
1.722	1743	proton	EventGenerator	31.016
1.6478	1794	proton	EventGenerator	31.294
0.0017973	1794	e-	hIoni	31.295
1.6814	1809	proton	EventGenerator	31.042
1.9351	1828	proton	EventGenerator	30.716
1.66	1910	proton	EventGenerator	31.212
1.4392	1937	proton	EventGenerator	31.505
1.6374	1965	proton	EventGenerator	31.244
2.1266	1975	proton	EventGenerator	30.499
0.0046148	1975	e-	hIoni	30.499
1.7278	1977	proton	EventGenerator	31.068
1.8612	2015	proton	EventGenerator	30.931
1.8855	2090	proton	EventGenerator	30.975
1.6151	2101	proton	EventGenerator	31.269
2.1624	2103	proton	EventGenerator	30.651
1.986	2134	proton	EventGenerator	30.801
1.9672	2189	proton	EventGenerator	30.785
1.9894	2387	proton	EventGenerator	30.739
1.2908	2396	proton	EventGenerator	31.759
2.042	2408	proton	EventGenerator	30.581
1.8336	2581	proton	EventGenerator	30.909
1.5289	2653	proton	EventGenerator	31.311
1.7474	2657	proton	EventGenerator	31.035
1.7008	2665	proton	EventGenerator	31.082
1.9244	2736	proton	EventGenerator	30.763
2.1776	2743	proton	EventGenerator	30.462
2.07	2793	proton	EventGenerator	30.66
1.5739	2794	proton	EventGenerator	31.318
1.9307	2848	proton	EventGenerator	30.743
1.2226	2929	proton	EventGenerator	31.747
1.1957	3038	proton	EventGenerator	31.955
1.1152	3070	proton	EventGenerator	32.011
1.5593	3087	proton	EventGenerator	31.24
1.7636	3187	proton	EventGenerator	31
1.671	3188	proton	EventGenerator	31.169
1.4424	3364	proton	EventGenerator	31.506
1.6531	3443	proton	EventGenerator	31.122
1.718	3474	proton	EventGenerator	31.079
1.764	3637	proton	EventGenerator	31.027
1.8773	3669	proton	EventGenerator	30.947
1.5697	3679	proton	EventGenerator	31.405
1.6335	3698	proton	EventGenerator	31.224
1.7851	3755	proton	EventGenerator	30.945
2.0072	3818	proton	EventGenerator	30.671
1.8183	3866	proton	EventGenerator	30.861
0.0029373	3866	e-	hIoni	30.856
1.426	3879	proton	EventGenerator	31.465
1.8907	3931	proton	EventGenerator	30.898
0.0014039	3931	e-	hIoni	30.897
1.7751	3935	proton	EventGenerator	31.027
1.7096	3963	proton	EventGenerator	31.134
1.677	3964	proton	EventGenerator	31.113
0.0027289	3964	e-	hIoni	31.11
2.1178	4096	proton	EventGenerator	30.583
1.3715	4102	proton	EventGenerator	31.534
0.0012445	4102	e-	hIoni	31.534
1.4744	4187	proton	EventGenerator	31.515
0.0016775	4187	e-	hIoni	31.514
1.6659	4247	proton	EventGenerator	31.178
2.141	4391	proton	EventGenerator	30.591
1.7616	4400	proton	EventGenerator	31.001
1.7567	4416	proton	EventGenerator	31.113
1.9384	4429	proton	EventGenerator	30.817
1.3855	4531	proton	EventGenerator	31.454
2.0586	4536	proton	EventGenerator	30.637
2.1139	4574	proton	EventGenerator	30.546
0.87426	4590	proton	EventGenerator	32.342
1.4885	4721	proton	EventGenerator	31.486
0.0015008	4732	e-	hIoni	32.131
1.7793	4765	proton	EventGenerator	30.876
1.6087	4833	proton	EventGenerator	31.231
0.0016674	4833	e-	hIoni	31.231
1.5138	4866	proton	EventGenerator	31.53
1.1853	5019	proton	EventGenerator	31.747
