2.001000e-04	29453.490311
2.002000e-04	29447.184975
2.003000e-04	29440.879639
2.004000e-04	29434.574302
2.005000e-04	29428.268966
2.006000e-04	29421.963630
2.007000e-04	29415.658293
2.008000e-04	29409.352957
2.009000e-04	29403.047621
2.010000e-04	29396.742285
2.011000e-04	29390.436948
2.012000e-04	29384.131612
2.013000e-04	29377.826276
2.014000e-04	29371.520939
2.015000e-04	29365.215603
2.016000e-04	29358.910267
2.017000e-04	29352.604931
2.018000e-04	29346.299594
2.019000e-04	29339.994258
2.020000e-04	29333.688922
2.021000e-04	29327.383586
2.022000e-04	29321.078249
2.023000e-04	29314.772913
2.024000e-04	29308.467577
2.025000e-04	29302.162240
2.026000e-04	29295.856904
2.027000e-04	29289.551568
2.028000e-04	29283.246232
2.029000e-04	29276.940895
2.030000e-04	29270.635559
2.031000e-04	29264.330223
2.032000e-04	29258.024886
2.033000e-04	29251.719550
2.034000e-04	29245.414214
2.035000e-04	29239.108878
2.036000e-04	29232.803541
2.037000e-04	29226.498205
2.038000e-04	29220.192869
2.039000e-04	29213.887532
2.040000e-04	29207.582196
2.041000e-04	29201.276860
2.042000e-04	29194.971524
2.043000e-04	29188.666187
2.044000e-04	29182.360851
2.045000e-04	29176.055515
2.046000e-04	29169.750178
2.047000e-04	29163.444842
2.048000e-04	29157.139506
2.049000e-04	29150.834170
2.050000e-04	29144.528833
2.051000e-04	29138.223497
2.052000e-04	29131.918161
2.053000e-04	29125.612825
2.054000e-04	29119.307488
2.055000e-04	29113.002152
2.056000e-04	29106.696816
2.057000e-04	29100.391479
2.058000e-04	29094.086143
2.059000e-04	29087.780807
2.060000e-04	29081.475471
2.061000e-04	29075.170134
2.062000e-04	29068.864798
2.063000e-04	29062.559462
2.064000e-04	29056.254125
2.065000e-04	29049.948789
2.066000e-04	29043.643453
2.067000e-04	29037.338117
2.068000e-04	29031.032780
2.069000e-04	29024.727444
2.070000e-04	29018.422108
2.071000e-04	29012.116771
2.072000e-04	29005.811435
2.073000e-04	28999.506099
2.074000e-04	28993.200763
2.075000e-04	28986.895426
2.076000e-04	28980.590090
2.077000e-04	28974.284754
2.078000e-04	28967.979418
2.079000e-04	28961.674081
2.080000e-04	28955.368745
2.081000e-04	28949.063409
2.082000e-04	28942.758072
2.083000e-04	28936.452736
2.084000e-04	28930.147400
2.085000e-04	28923.842064
2.086000e-04	28917.536727
2.087000e-04	28911.231391
2.088000e-04	28904.926055
2.089000e-04	28898.620718
2.090000e-04	28892.315382
2.091000e-04	28886.010046
2.092000e-04	28879.704710
2.093000e-04	28873.399373
2.094000e-04	28867.094037
2.095000e-04	28860.788701
2.096000e-04	28854.483364
2.097000e-04	28848.178028
2.098000e-04	28841.872692
2.099000e-04	28835.567356
2.100000e-04	28829.262019
2.101000e-04	28822.956683
2.102000e-04	28816.651347
2.103000e-04	28810.346011
2.104000e-04	28804.040674
2.105000e-04	28797.735338
2.106000e-04	28791.430002
2.107000e-04	28785.124665
2.108000e-04	28778.819329
2.109000e-04	28772.513993
2.110000e-04	28766.208657
2.111000e-04	28759.903320
2.112000e-04	28753.597984
2.113000e-04	28747.292648
2.114000e-04	28740.987311
2.115000e-04	28734.681975
2.116000e-04	28728.376639
2.117000e-04	28722.071303
2.118000e-04	28715.765966
2.119000e-04	28709.460630
2.120000e-04	28703.155294
2.121000e-04	28696.849957
2.122000e-04	28690.544621
2.123000e-04	28684.239285
2.124000e-04	28677.933949
2.125000e-04	28671.628612
2.126000e-04	28665.323276
2.127000e-04	28659.017940
2.128000e-04	28652.712603
2.129000e-04	28646.407267
2.130000e-04	28640.101931
2.131000e-04	28633.796595
2.132000e-04	28627.491258
2.133000e-04	28621.185922
2.134000e-04	28614.880586
2.135000e-04	28608.575250
2.136000e-04	28602.269913
2.137000e-04	28595.964577
2.138000e-04	28589.659241
2.139000e-04	28583.353904
2.140000e-04	28577.048568
2.141000e-04	28570.743232
2.142000e-04	28564.437896
2.143000e-04	28558.132559
2.144000e-04	28551.827223
2.145000e-04	28545.521887
2.146000e-04	28539.216550
2.147000e-04	28532.911214
2.148000e-04	28526.605878
2.149000e-04	28520.300542
2.150000e-04	28513.995205
2.151000e-04	28507.689869
2.152000e-04	28501.384533
2.153000e-04	28495.079196
2.154000e-04	28488.773860
2.155000e-04	28482.468524
2.156000e-04	28476.163188
2.157000e-04	28469.857851
2.158000e-04	28463.552515
2.159000e-04	28457.247179
2.160000e-04	28450.941843
2.161000e-04	28444.636506
2.162000e-04	28438.331170
2.163000e-04	28432.025834
2.164000e-04	28425.720497
2.165000e-04	28419.415161
2.166000e-04	28413.109825
2.167000e-04	28406.804489
2.168000e-04	28400.499152
2.169000e-04	28394.193816
2.170000e-04	28387.888480
2.171000e-04	28381.583143
2.172000e-04	28375.277807
2.173000e-04	28368.972471
2.174000e-04	28362.667135
2.175000e-04	28356.361798
2.176000e-04	28350.056462
2.177000e-04	28343.751126
2.178000e-04	28337.445789
2.179000e-04	28331.140453
2.180000e-04	28324.835117
2.181000e-04	28318.529781
2.182000e-04	28312.224444
2.183000e-04	28305.919108
2.184000e-04	28299.613772
2.185000e-04	28293.308435
2.186000e-04	28287.003099
2.187000e-04	28280.697763
