0.24221818707120107, 18746904.03689621
0.5956908284975603, 7975447.151142361
1.4170617927908795, 3393206.1985938605
2.853463663401354, 1712728.3040763014
6.350522006585753, 760539.4247135443
15.62068321474767, 297105.04252907925
35.94044028893119, 131920.88464402893
82.67079387866717, 66569.12961030437
177.95274024391915, 30849.949515672353
467.7886072039771, 12574.823442128467
1189.6651709951864, 4706.9747104008
2829.7912840101517, 2089.852678854822
6511.99724379099, 852.0832145330588
14012.444617775574, 468.31490234298326
53113.66491974093, 182.78470213049746
201307.71161536497, 74.44924709178194
448020.09189944225, 33.05929342020022
763721.3810612218, 18.9703876729641
1259956.1321873213, 8.4290181113426
1880877.8701844213, 4.0794736928262925
2905066.0925152423, 1.3450368640994603
4792658.590477002, 0.597633547788555
